Stkcd,Trdynt,Yclsprc,Ynvaltrd,Ysmvosd,Ndaytrd,Yretwd
25,2002,6.38,1047755591,218793.17,235,-0.463415
25,2003,5.28,1522253488,181070.21,239,-0.172414
25,2004,3.39,561561235.8,116255.3,241,-0.357955
25,2005,3.18,505387244.6,109053.65,213,-0.061947
25,2006,3.71,1523249509,178071.62,238,0.633332
25,2007,15.31,6898537768,735049.02,200,3.126685
25,2008,3.81,2644224442,182922.06,243,-0.751143
25,2009,11.28,6435698721,2022442.46,240,1.96063
25,2010,9.35,5401566248,1676403.99,241,-0.171099
25,2011,5.64,5352097417,1011221.23,243,-0.396791
25,2012,6.15,2491692036,1102661.45,242,0.090426
25,2013,8.78,2664462576,1574206.1,238,0.427642
25,2014,10.04,6252003602,1800117.22,230,0.143508
25,2015,83.88,1.05352E+11,15039226.35,238,7.354582
25,2016,55.27,1.18225E+11,10715836.03,240,-0.341082
25,2017,38.51,46426678877,7466380.42,238,-0.303239
25,2018,26.52,28740747354,7183780.03,243,-0.311348
25,2019,21.2,34210380492,8326900.38,244,0.159124
25,2020,16.9,31762913731,6637953.61,243,-0.200928
25,2021,14.96,12355504695,5875963.67,243,-0.113611
25,2022,17.15,83440572020,6736148.19,242,0.147405
25,2023,15.91,29176077225,6249103.07,242,-0.070866
26,2000,14.1,3799097438,847708.64,238,0.894417
26,2001,17.83,2575442998,1071960.64,239,0.264539
26,2002,16.54,1125873347,994404.32,233,-0.069348
26,2003,9.79,932643282,588586.35,240,-0.408102
26,2004,5.4,1067968254,324654.37,243,-0.448417
26,2005,4.01,592849986.6,241085.93,241,-0.257407
26,2006,6.65,1785197394,399805.85,215,0.658354
26,2007,16.01,7328434292,1273357.48,195,2.153849
26,2008,4.85,4279260018,385802.82,243,-0.693517
26,2009,13.07,10597888342,1039678.95,243,1.723209
26,2010,17.69,8349877760,1407185.97,240,0.363324
26,2011,13.1,7899772457,1458891.51,242,0.042584
26,2012,8.02,7191057671,1187704.34,240,-0.382231
26,2013,7.49,9460865852,2329915.33,238,-0.052875
26,2014,10.4,10551897401,3235129.42,245,0.404242
26,2015,16.38,39430423746,5095328.84,237,0.587549
26,2016,13.7,24192036833,4261660.88,244,-0.155849
26,2017,11.42,18974827086,4077478.43,244,-0.159674
26,2018,7.29,4440907998,2600462.32,243,-0.346573
26,2019,11.09,14339517449,3955984.52,244,0.565533
26,2020,11.43,31529314823,4077268.09,243,0.054136
26,2021,11.85,21774262491,4241865.01,243,0.065946
26,2022,10.44,11715272395,3752803.67,242,-0.092999
26,2023,10.96,18573042521,3973585.41,242,0.071771
27,2000,9.83,13143314488,3983740.05,238,0.414846
27,2001,9.47,4226392724,3837845.19,239,-0.036623
27,2002,6.25,5822936735,3039476.13,235,-0.183821
27,2003,9.08,8486270571,4415750.91,239,0.480455
27,2004,7.86,13844655502,3822445.17,241,-0.10413
27,2005,6.75,6387276433,3282634.22,239,-0.100967
27,2006,8.33,16853085253,4596378.32,180,0.543963
27,2007,24.34,1.03189E+11,14571175.9,238,1.973617
27,2008,8.13,22759596881,4867082.73,241,-0.652651
27,2009,13.56,46437226798,8117791.12,241,0.680475
27,2010,10.09,24832586467,6040450.76,239,-0.232863
27,2011,6.1,13137875035,16122265.83,239,-0.266647
27,2012,5.98,7113117777,15805106.5,201,-0.005382
27,2013,5.5,11577089875,5270924.86,238,-0.0646
27,2014,11.16,34470842811,10695185.72,245,1.119352
27,2015,9.81,1.57256E+11,14102119.89,244,0.330346
27,2016,6.87,21894264277,27236057.27,244,-0.277707
27,2017,6.06,16618212135,24024819.08,244,-0.098215
27,2018,5.25,7855317984,20813580.88,243,-0.119662
27,2019,6.21,14259059377,24619492.82,244,0.192847
27,2020,6.09,24370879315,28972504.59,243,0.187708
27,2021,8.1,2.13255E+11,38534858.32,243,0.36607
27,2022,6.36,32243745122,30256999.87,242,-0.193074
27,2023,6.45,27184827584,30685164.96,242,0.036404
28,2000,21.71,3705279319,1191566.38,236,2.686603
28,2001,16.47,2411923979,903965.83,238,-0.241363
28,2002,8.33,2007032583,457197.05,235,-0.494232
28,2003,5.45,1848017016,299126.52,240,-0.345738
28,2004,5.05,1894011260,277172.28,241,-0.073394
28,2005,4.23,1072730442,232166.09,239,-0.162376
28,2006,7.35,3125310513,524431.91,210,1.272687
28,2007,22.5,15294961446,2504888.28,239,2.084771
28,2008,16.41,5244104623,2449750,242,-0.270667
28,2009,27.68,12551275860,6456567.99,240,0.695859
28,2010,33,12751042307,7697549.84,237,0.196036
28,2011,21.35,8379679785,4980081.49,240,-0.350004
28,2012,35.3,10109075673,8234087.35,242,0.661214
28,2013,46.3,18344758765,10799991.2,232,0.319398
28,2014,47.73,15421280408,11133586.29,245,0.035577
28,2015,66.15,44451454395,15430268.86,192,0.389322
28,2016,66.9,21724169419,15605215.22,185,0.016183
28,2017,60.25,19962953113,18541597.39,244,-0.095612
28,2018,41.44,15895967983,12752926.07,243,-0.308246
28,2019,45.36,21289672630,13959283.94,244,0.105469
28,2020,45.8,52704037427,16842200.03,243,0.022742
28,2021,36.98,24617223473,13598789.45,243,-0.175315
28,2022,32.89,23803441293,12094758.93,242,-0.092331
28,2023,28.99,45315901355,13858777.14,242,0.162351
29,2000,10.73,11301252565,1586323.2,237,1.087549
29,2001,6.7,1469554198,990528,238,-0.375582
29,2002,7.79,12468307775,1151673.6,236,0.162687
29,2003,5.85,6245787432,864864,239,-0.249037
29,2004,5.67,6060167822,838252.8,241,-0.030769
29,2005,4.73,3238099155,699283.2,231,-0.165785
29,2006,4.9,9778249722,1072099.42,213,0.533191
29,2007,7.98,27847952276,2149642.82,241,0.628571
29,2008,2.6,6903403049,831905.49,244,-0.674185
29,2009,7.18,24496141264,6402118.8,231,1.761538
29,2010,4.7,14747523524,4190802,240,-0.345404
29,2011,3.26,8699787609,2906811.6,243,-0.306383
29,2012,4.11,4975174107,3664722.6,241,0.260736
29,2013,3.75,5011963971,3343725,238,-0.087591
29,2014,6.87,11347412912,6125704.2,245,0.831999
29,2015,12.92,73785338504,11520247.2,244,0.898538
29,2016,11.17,34962091635,9959842.2,173,-0.135449
29,2020,7.14,6839530554,6366452.4,39,-0.341165
29,2021,7.83,10343359752,6981697.8,243,0.109427
29,2022,13.89,31891903205,12385157.4,242,0.787175
29,2023,11.76,17257841057,10485921.6,242,-0.148584
30,2000,15.35,2826887961,617991,235,1.619454
30,2001,10.4,1211206676,418704,237,-0.322476
30,2002,5.26,1113520761,211767.6,235,-0.494231
30,2003,3.28,1295086068,132052.8,239,-0.376426
30,2004,1.51,795125487.3,60792.6,240,-0.539634
30,2005,1.55,401606909,62403,241,0.02649
30,2006,2.94,740345118.5,118364.4,226,0.896774
30,2007,2.92,28954525.58,117559.2,2,-0.006803
30,2008,2.13,74043393.72,128616.32,3,0.094177
30,2009,7.74,4159009623,467377.1,241,2.633803
30,2010,9.07,1336234452,601784.33,87,0.171835
30,2011,7.8,7402487393,743458,83,-0.140022
30,2012,8.51,9981094665,1528990.88,233,0.091026
30,2013,6.08,7430687910,1124655.54,237,-0.285547
30,2014,8.45,13615671760,4736746.73,245,0.411348
30,2015,10.2,57247577163,5720483.78,244,0.217201
30,2016,8.5,15711438469,10601485.91,237,-0.149012
30,2017,8.11,12809969625,10155711.63,244,-0.024321
30,2018,3.71,5335105531,6494585.46,243,-0.341791
30,2019,4.76,6519020532,8377032.94,244,0.323449
30,2020,7.34,27596727708,12917525.59,243,0.588168
30,2021,7.42,20340430385,12547862.69,243,0.058884
30,2022,4.4,10752046653,7748921.34,242,-0.374247
30,2023,5.34,11447878177,9036398.52,242,0.275429
31,2000,9.52,7003070055,1550066.06,238,0.813333
31,2001,7.2,3641344253,1172318.87,238,-0.243697
31,2002,7.82,6891826107,1273268.55,234,0.086111
31,2003,6.81,8050121360,1108818.26,240,-0.122353
31,2004,7.23,8027152833,1177203.53,239,0.09076
31,2005,6.7,2995511182,1090907.84,231,-0.073306
31,2006,9.22,24061688500,2846510.99,218,1.686604
31,2007,25.54,87933494169,12584597.71,217,2.445555
31,2008,4.8,41194135620,4967795.01,217,-0.622571
31,2009,11.23,1.10971E+11,20367975.89,242,1.342745
31,2010,6.23,28116171793,11299452.18,239,-0.443646
31,2011,3.8,10614581164,6892121.71,242,-0.387759
31,2012,4.36,9766476161,7907819.54,242,0.154723
31,2013,3.71,11536385111,6728901.49,238,-0.142089
31,2014,8.46,48043943606,15344071.87,245,1.301052
31,2015,14.05,3.84185E+11,25482767.11,244,0.663691
31,2016,8.92,71978632252,16178408.79,241,-0.362517
31,2017,8,13659744361,14509760.63,134,-0.098225
31,2018,4.88,9908273379,8850967.3,168,-0.384165
31,2019,7.18,26473493903,13022530.84,244,0.494464
31,2020,4.4,16950220109,7980169.82,243,-0.368484
31,2021,3.73,7731627436,7052491.63,243,-0.152273
31,2022,3.76,24843164309,15050855.76,242,0.008043
31,2023,2.97,16733066420,11888574.89,242,-0.210106
32,2000,21.69,3774011466,787347.07,237,0.206332
32,2001,18.39,1139176215,667557.06,239,-0.147976
32,2002,12.29,1016874703,673000.44,232,-0.322497
32,2003,7.24,1315175548,515401.15,239,-0.223425
32,2004,6.93,2494421622,493332.87,241,-0.028016
32,2005,5.06,1167623385,360211.3,235,-0.257621
32,2006,4.77,2468030162,447986.67,227,0.271506
32,2007,13.25,10183152526,1515738.77,239,1.812269
32,2008,5.12,5833436883,762227.28,242,-0.529734
32,2009,8.63,14003997935,2009229.39,242,0.722905
32,2010,9.79,18828844300,2279299.62,238,0.148299
32,2011,5.75,4354852581,1338710.19,241,-0.406681
32,2012,7.3,6004990760,1699579.9,240,0.269565
32,2013,8.67,8054136455,2018605.76,238,0.213152
32,2014,11,4601933084,2561252.41,125,0.27269
32,2015,25.6,37749939929,5961298.92,239,1.332003
32,2016,14.94,20488051688,4174772.15,244,-0.298877
32,2017,10.06,7257108622,2811125.02,107,-0.325772
32,2018,7.02,6851221468,1961649.03,242,-0.300336
32,2019,14.2,14421993044,5840227.97,244,1.040771
32,2020,17.9,27412716713,7364491.55,233,0.266056
32,2021,20.74,10355378244,8532936.02,242,0.158659
32,2022,20.15,90000782688,12991990.79,242,-0.0222
32,2023,21.18,2.13462E+11,13656097.52,242,0.05364
33,2000,12.87,5780080285,865166.45,238,0.923767
33,2001,7.77,2502469375,522326.6,238,-0.39627
33,2002,7.19,2503129911,483336.97,234,-0.074646
33,2003,4.58,1309080649,307883.63,241,-0.363004
33,2004,3.66,1071507772,246038.01,243,-0.200873
33,2005,2.97,823458839.8,199653.8,234,-0.188525
33,2006,3.17,2448402856,345188.69,181,0.72909
33,2007,7,16458507452,1108118.44,237,1.208202
33,2008,2.78,5713851109,629893.14,245,-0.602857
33,2009,7.35,18770903464,2344188.07,236,1.643885
33,2010,5.44,13435709580,1791947.15,240,-0.259864
33,2011,3.62,13465380765,1192435.42,236,-0.334559
33,2012,4.27,3886431284,1406546.75,232,0.179558
33,2013,3.86,4071608681,1271491.91,238,-0.096018
33,2014,4.99,3680220935,1643716.23,141,0.292746
33,2015,10.38,108452864.8,3419193.28,15,1.08016
33,2017,1.7,698197011.9,730524.06,30,-0.786346
34,2000,16,5469222942,1354541.82,235,0.677149
34,2001,9.88,3475300022,836429.58,235,-0.3825
34,2002,7.2,2168728584,609543.82,230,-0.271255
34,2003,5.7,2535490423,482555.54,240,-0.208333
34,2004,3.46,2151689409,292919.68,242,-0.392982
34,2005,1.61,733217534.5,136300.77,239,-0.534682
34,2006,2.4,840681530.7,203181.28,224,0.490683
34,2007,10.58,7004909746,895690.8,236,3.408333
34,2008,1.83,2654270592,240620.25,171,-0.731345
34,2009,8.8,8189212264,1659066.01,226,3.808743
34,2010,8.28,4728557006,1682818.32,76,-0.059091
34,2011,3.91,9394566282,1329647.14,242,-0.527778
34,2012,4.08,7348923440,1387462.38,241,0.043478
34,2013,4.21,3755997887,1431670.74,227,0.031863
34,2014,6.84,9982238921,2326039.87,245,0.624703
34,2015,27.95,37396897908,9504797.41,120,3.086258
34,2016,22.32,32108540865,7989552.88,166,-0.201431
34,2017,21.6,11193140418,7732150.55,103,-0.032258
34,2018,13.45,16569171602,4814695.6,151,-0.376152
34,2019,19.85,47195116994,9550215.94,244,0.501254
34,2020,21.46,1.56642E+11,10674686.29,243,0.090255
34,2021,15.83,46435332726,8535879.48,243,-0.254091
34,2022,21.94,76088208828,11923291.49,242,0.404683
34,2023,29.91,2.08486E+11,16452046.95,242,0.387013
35,2000,25.52,4893228620,1088407.58,237,0.109083
35,2001,14.67,3313652710,625663.76,235,-0.425157
35,2002,12.99,3068939534,554013.11,236,-0.114519
35,2003,7.89,1335733048,336502.19,238,-0.39261
35,2004,5.75,1637102456,245232.9,239,-0.271229
35,2005,2.28,693082562.6,97240.18,192,-0.603478
35,2006,2.98,527376104.2,127094.62,201,0.307018
35,2007,4.67,2796347309,357511.13,115,1.820805
35,2008,3.02,2060550637,257825.74,180,-0.353319
35,2009,6.9,4620711291,589208.66,221,1.284768
35,2010,6.68,3260887523,570422.3,239,-0.031884
35,2011,12.25,4365382814,1046058.86,201,0.833832
35,2013,10.66,2921010443,2014246.52,69,-0.129796
35,2014,12.64,12041437204,2388374.86,233,0.185741
35,2015,15.35,43499050734,6194504.8,182,0.214399
35,2016,7.36,27246086921,5866172.78,196,-0.041043
35,2017,6.72,10266048034,7849805.52,155,-0.086957
35,2018,5.2,4770875479,6661665.41,112,-0.22619
35,2019,6.17,25594741956,7904322.23,244,0.186538
35,2020,4.11,14739883409,10083249.5,243,-0.333874
35,2021,6.01,19032733052,14744605.71,243,0.462287
35,2022,5.07,47990354763,12438461.06,242,-0.140214
35,2023,4.94,22338306289,12119526.16,242,-0.025641
36,2000,9.56,9737447863,1693769.1,235,1.005594
36,2001,7.05,2485451682,1249066.13,239,-0.253392
36,2002,5.78,2507740706,1024057.05,236,-0.180142
36,2003,4.84,2874629724,1293114.9,235,-0.149084
36,2004,4.98,3726324124,1330519.05,207,0.028926
36,2005,3.71,3976097515,991209.98,239,-0.243767
36,2006,4.64,22561047180,3564047.8,205,2.595685
36,2007,8.12,73018789810,6237083.65,236,0.75
36,2008,1.99,14160091695,1535958.44,238,-0.754926
36,2009,6.54,31455791315,7350225.64,241,2.286432
36,2010,3.93,20370480263,4416878.71,238,-0.399083
36,2011,2.47,8228009830,2776002.65,243,-0.371501
36,2012,3.49,17553535665,3922368.11,241,0.412955
36,2013,2.88,8727515952,3236775.01,204,-0.174785
36,2014,4.54,15962315032,5102416.16,240,0.576389
36,2015,8.97,71411334692,10081205.5,237,0.975771
36,2016,8.41,39300066663,9488668.38,244,-0.06243
36,2017,9.04,55171110367,10254299.92,244,0.108327
36,2018,5.51,24406639013,6261665.73,243,-0.339181
36,2019,4.31,15332917294,6374492.82,244,0.108723
36,2020,3.98,13366598611,5886422.6,243,0.002023
36,2021,4.34,12169400135,6421790.59,243,0.146186
36,2022,4.05,15958251033,5992684.77,242,-0.050381
36,2023,3.89,10992424410,5755936.73,242,-0.031112
37,2000,16.65,2685869790,560439,236,0.924979
37,2001,13.27,2095062370,860508.22,238,0.235582
37,2002,9.85,1402993168,638734.44,234,-0.24068
37,2003,14.53,2311456689,942214.36,233,0.521709
37,2004,11.87,2377635080,769723.63,239,-0.156501
37,2005,5.99,2210309259,388428.35,238,-0.46306
37,2006,4.68,1634009294,374624.56,206,0.032538
37,2007,9.1,7841330340,1476410.23,237,0.944444
37,2008,3.18,2353591792,742602.24,229,-0.613642
37,2009,7.24,8769739168,2453600.94,239,1.27673
37,2010,5.11,8299224044,1731754.25,237,-0.294199
37,2011,3.58,4960151867,1213240.56,235,-0.299413
37,2012,4.21,1840990165,1426743.79,238,0.175977
37,2013,4.13,1537524811,1399632.27,238,-0.019002
37,2014,7.59,6452715412,2572202.65,94,0.837772
37,2015,12.93,46520272621,4381914.38,244,0.703557
37,2016,11.21,10838617323,3799014.71,128,-0.133024
37,2017,7.14,7513278323,2419711.42,243,-0.363069
37,2018,4.76,3886055769,1613135.5,243,-0.333333
37,2019,12.54,14887252151,4249730.91,241,1.634454
37,2020,10.92,16426758106,3700722.61,243,-0.127732
37,2021,7.84,16955521962,2656926.05,243,-0.282051
37,2022,8.02,26433071309,2717939.15,242,0.022959
37,2023,8.22,35920498438,2785682.58,242,0.024938
38,2000,18.76,2260790904,359066.4,237,0.682511
38,2001,14.54,1294901027,278295.6,234,-0.224947
38,2002,12.5,860038098.1,239250,233,-0.140303
38,2003,8.45,401294863,161733,237,-0.324
38,2004,8.73,1423129742,167092.2,241,0.033136
38,2005,5.57,636748290.5,106609.8,239,-0.36197
38,2006,4.88,730905341,93403.2,238,-0.123878
38,2007,12.33,480145655,235996.2,77,1.526639
38,2013,12.5,3724126909,311024.98,212,0.317923
38,2014,17.1,5001339689,479347.17,245,0.368
38,2015,56.9,21006205619,2146918.94,133,2.327485
38,2016,46.35,23727831275,1748852.24,131,-0.185413
38,2017,20.77,9604612047,1638317.43,120,-0.280961
38,2018,12.76,7723909545,2294588.37,119,-0.370567
38,2019,11.85,43756000151,2750110.04,244,-0.071317
38,2020,9.6,35702225911,2286508.47,243,-0.189873
38,2021,8.59,6899439799,2045948.73,243,-0.105209
38,2022,4.18,10058206809,1047497.16,241,-0.513388
38,2023,0.52,1810974128,130310.65,93,-0.875598
39,2000,27.94,5821442260,1278504.06,237,0.657084
39,2001,26.66,3994014927,1226127.71,236,-0.039527
39,2002,14.28,1850285532,985133.36,234,-0.17979
39,2003,20.04,4136527846,3787298.08,237,0.49438
39,2004,22.31,18630670698,6758440.12,241,0.810432
39,2005,8.44,38305563785,5108240.91,239,-0.231604
39,2006,18.84,43055241692,12543031.36,200,1.517912
39,2007,25.88,1.42604E+11,24126503.81,236,0.668498
39,2008,6.2,33960799273,6605262.54,243,-0.750299
39,2009,13.1,54116831593,16129992.86,241,1.14724
39,2010,22.99,50033638307,28307521.82,239,0.771583
39,2011,12.85,83087499256,15822168.57,241,-0.43162
39,2012,11.53,32318345367,14199708.27,219,-0.072728
39,2013,14.86,38999674860,18295850.65,237,0.315254
39,2014,21.89,61885377525,27176752.76,245,0.500029
39,2015,21,2.05799E+11,26467918.07,243,-0.028142
39,2016,14.62,44399426954,18436583.91,244,-0.292909
39,2017,22.85,69703217202,28884480.52,244,0.568186
39,2018,10.58,38108742413,13410195.5,243,-0.526809
39,2019,9.82,26717661795,14963345,244,0.161598
39,2020,14.99,46343789802,22998728.71,238,0.551263
39,2021,17.16,1.02326E+11,26328097.7,243,0.163887
39,2022,7.04,37732736362,16201906.28,242,-0.351273
39,2023,7.65,23669511320,17605764.64,242,0.113928
40,2000,9.64,15834214254,2764756.51,239,0.237484
40,2001,6.61,2485607037,1895751.09,239,-0.314315
40,2002,6.14,5075004590,1760954.87,236,-0.071104
40,2003,5.14,4551832964,1474154.41,239,-0.162866
40,2004,2.88,3223787536,825985.35,240,-0.439689
40,2005,2.15,1424003968,616621.01,234,-0.253472
40,2006,2.99,3227051749,1094505.73,215,0.780093
40,2007,8.93,32105354139,3530488.46,239,1.986622
40,2008,3.48,7451531404,1460388.8,243,-0.610302
40,2009,7.18,15828014488,3128646.95,241,1.063218
40,2010,5.06,11781765019,2206051.51,236,-0.295265
40,2011,3.45,4917678661,1601260.71,185,-0.318182
40,2012,5.08,7730889821,2357988.87,241,0.484212
40,2013,4.17,4949923540,1936708.32,238,-0.171335
40,2014,6.57,5367025131,3051360.59,245,0.583556
40,2015,14.93,44666342126,6936229.62,171,1.276722
40,2016,12.29,22035626709,5709790.99,223,-0.176128
40,2017,14.05,18645487465,14364017.06,230,0.144502
40,2018,7.23,28937093008,7666065.62,243,-0.483809
40,2019,4.18,43677643014,4432224,229,-0.414871
40,2020,3.49,33592610166,3700588.94,243,-0.165072
40,2021,3.91,32927294137,4145931.63,243,0.120344
40,2022,3.67,52563904388,3891450.26,242,-0.061381
40,2023,3.68,30815337428,3902053.67,242,0.002725
42,2000,16.98,4286293731,1168908.96,238,0.203539
42,2001,13.33,1714411573,917641.72,238,-0.207645
42,2002,9.68,1041836864,666374.48,235,-0.266074
42,2003,7.67,1002194174,528005.4,240,-0.200602
42,2004,5.23,869434933.5,360034.97,240,-0.311481
42,2005,7.38,947654025.8,508041.7,237,0.424897
42,2006,16.1,4494742505,1353824.09,190,1.846151
42,2007,23.09,19349868161,3048606.23,237,0.443381
42,2008,5.84,4866694053,999683.51,238,-0.741835
42,2009,22.33,18565874837,5344043.6,240,2.828032
42,2010,17.35,13090276431,4153044.05,241,-0.214634
42,2011,13.75,8332139345,3291194.51,217,-0.182662
42,2012,20.1,5369449265,4811846.09,231,0.491696
42,2013,25.6,4360709936,6128520.4,216,0.298179
42,2014,15.33,11953453468,7339860.76,240,0.213525
42,2015,20.91,54068458822,10011347.99,239,0.372299
42,2016,20.24,11435922957,9807873.66,192,-0.019761
42,2017,16.23,3121988131,7920182.87,183,-0.194365
42,2018,11.22,5537407945,7428221.63,218,-0.299146
42,2019,10.86,5976093624,7190948.61,244,-0.022406
42,2020,9.14,4763149043,6056967.99,243,-0.149029
42,2021,8.06,2425822910,5351596.3,243,-0.112907
42,2022,7.94,18408647601,5271919.93,242,-0.011539
42,2023,5.74,8389065026,3811299.02,242,-0.275872
43,2000,15.67,3079994062,573354.02,238,0.823517
43,2001,11.87,1776480922,451161.51,239,-0.23888
43,2002,10.26,2184932739,389967.74,236,-0.135636
43,2003,6.52,675820573,247815.76,240,-0.357235
43,2004,8.43,854243682.8,320412.09,241,0.310276
43,2005,6.78,904615030.7,257697.98,240,-0.178545
43,2006,9.24,3538504093,458551.75,176,0.792948
43,2007,21.3,10243161323,1950681.29,235,1.326491
43,2008,4.89,3493330457,541940.66,234,-0.764067
43,2009,15.13,13577354059,1676802.09,220,2.10372
43,2010,12.34,9024720953,2058636.68,238,-0.184402
43,2011,6.3,6575324943,2100670.48,238,-0.224767
43,2012,7.36,23053507748,4908783.03,237,1.379776
43,2013,6.07,20909516766,4048455.8,238,-0.160167
43,2014,8.94,20357926073,5962635.06,245,0.530574
43,2015,12.03,76841487389,8021371.41,244,0.353055
43,2016,12.26,28341485441,8174730.97,175,0.026205
43,2017,9.71,16857936745,6474440.27,244,-0.202219
43,2018,7.48,6457091578,4987811.1,243,-0.220032
43,2019,20.25,25926723948,13502566.67,221,1.788762
45,2000,16.96,2776613621,371586.82,239,0.586529
45,2001,15.9,1480546768,348362.64,239,-0.0625
45,2002,11.6,680019704.5,254151.36,236,-0.27044
45,2003,8.71,519263678,190832.62,240,-0.249138
45,2004,7.2,1233808033,236623.68,241,0.261209
45,2005,5.34,1121934482,175495.9,221,-0.250123
45,2006,4.2,1543119715,196392.47,217,0.115867
45,2007,8.55,6066325346,399798.96,239,1.035714
45,2008,4.84,2886886538,286096.52,243,-0.433918
45,2009,13.76,7888556016,2691131.43,237,1.858
45,2010,16.26,7660639605,3180846.24,239,0.181686
45,2011,9.31,4129262986,2171635.79,242,-0.427429
45,2012,6.49,7159761224,1513847.07,235,-0.3029
45,2013,8,4912359732,2296174.79,238,0.232666
45,2014,9.43,14643456857,3824467.32,165,0.17875
45,2015,14.11,45537466640,5722506.25,244,0.496288
45,2016,14,29952418677,6398305.89,154,-0.007796
45,2017,9.75,37614260875,4455941.09,244,-0.303572
45,2018,5.79,8945309780,2646126.11,243,-0.406154
